id,gameDate,gameWinner,season_id
22300586,2024-01-19,1610612743,1
22300587,2024-01-19,1610612737,1
22300588,2024-01-19,1610612756,1
22300590,2024-01-19,1610612757,1
22300591,2024-01-19,1610612751,1
22300592,2024-01-20,1610612749,1
22300593,2024-01-20,1610612755,1
22300594,2024-01-20,1610612759,1
22300595,2024-01-20,1610612739,1
22300596,2024-01-20,1610612752,1
22300597,2024-01-20,1610612741,1
22300598,2024-01-20,1610612745,1
22300599,2024-01-20,1610612760,1
22300600,2024-01-21,1610612746,1
22300601,2024-01-21,1610612753,1
22300602,2024-01-21,1610612743,1
22300603,2024-01-21,1610612738,1
22300604,2024-01-21,1610612756,1
22300605,2024-01-21,1610612747,1
22300606,2024-01-22,1610612749,1
22300607,2024-01-22,1610612739,1
22300608,2024-01-22,1610612755,1
22300609,2024-01-22,1610612763,1
22300610,2024-01-22,1610612766,1
22300611,2024-01-22,1610612738,1
22300612,2024-01-22,1610612756,1
22300613,2024-01-22,1610612758,1
22300614,2024-01-23,1610612743,1
22300615,2024-01-23,1610612752,1
22300616,2024-01-23,1610612740,1
22300617,2024-01-23,1610612760,1
22300618,2024-01-23,1610612746,1
22300619,2024-01-24,1610612765,1
22300620,2024-01-24,1610612750,1
22300621,2024-01-24,1610612763,1
22300623,2024-01-24,1610612757,1
22300624,2024-01-24,1610612749,1
22300625,2024-01-24,1610612756,1
22300622,2024-01-24,1610612760,1
22300626,2024-01-24,1610612744,1
22300627,2024-01-25,1610612754,1
22300628,2024-01-25,1610612762,1
22300629,2024-01-25,1610612750,1
22300630,2024-01-25,1610612738,1
22300631,2024-01-25,1610612752,1
22300632,2024-01-25,1610612758,1
22300633,2024-01-25,1610612747,1
22300634,2024-01-26,1610612742,1
22300635,2024-01-26,1610612745,1
22300636,2024-01-26,1610612754,1
22300637,2024-01-26,1610612746,1
22300638,2024-01-26,1610612763,1
22300639,2024-01-26,1610612739,1
22300640,2024-01-26,1610612760,1
22300641,2024-01-26,1610612759,1
22300642,2024-01-27,1610612764,1
22300643,2024-01-27,1610612752,1
22300644,2024-01-27,1610612743,1
22300645,2024-01-27,1610612751,1
22300646,2024-01-27,1610612746,1
22300647,2024-01-27,1610612762,1
22300648,2024-01-27,1610612749,1
22300649,2024-01-27,1610612759,1
22300650,2024-01-27,1610612747,1
22300651,2024-01-27,1610612758,1
22300654,2024-01-28,1610612765,1
22300652,2024-01-28,1610612754,1
22300653,2024-01-28,1610612737,1
22300655,2024-01-28,1610612753,1
22300656,2024-01-28,1610612741,1
22300657,2024-01-29,1610612752,1
22300658,2024-01-29,1610612739,1
22300659,2024-01-29,1610612738,1
22300660,2024-01-29,1610612751,1
22300661,2024-01-29,1610612756,1
22300662,2024-01-29,1610612745,1
22300663,2024-01-29,1610612758,1
22300664,2024-01-29,1610612750,1
22300665,2024-01-29,1610612764,1
22300666,2024-01-29,1610612742,1
22300667,2024-01-29,1610612743,1
22300668,2024-01-29,1610612757,1
22300669,2024-01-30,1610612737,1
22300670,2024-01-30,1610612738,1
22300671,2024-01-30,1610612752,1
22300672,2024-01-30,1610612761,1
22300673,2024-01-30,1610612744,1
22300674,2024-01-31,1610612741,1
22300675,2024-01-31,1610612739,1
22300676,2024-01-31,1610612746,1
22300678,2024-01-31,1610612748,1
22300679,2024-01-31,1610612740,1
22300680,2024-01-31,1610612750,1
22300681,2024-01-31,1610612753,1
22300682,2024-01-31,1610612760,1
22300677,2024-01-31,1610612756,1
22300683,2024-01-31,1610612757,1
22300684,2024-02-01,1610612747,1
22300685,2024-02-01,1610612752,1
22300687,2024-02-01,1610612739,1
22300686,2024-02-01,1610612755,1
22300688,2024-02-02,1610612746,1
22300689,2024-02-02,1610612748,1
22300690,2024-02-02,1610612737,1
22300691,2024-02-02,1610612758,1
22300692,2024-02-02,1610612745,1
22300693,2024-02-02,1610612744,1
22300694,2024-02-02,1610612753,1
22300695,2024-02-02,1610612760,1
22300696,2024-02-02,1610612740,1
22300697,2024-02-02,1610612743,1
22300698,2024-02-03,1610612751,1
22300699,2024-02-03,1610612737,1
22300700,2024-02-03,1610612758,1
22300701,2024-02-03,1610612747,1
22300702,2024-02-03,1610612749,1
22300703,2024-02-03,1610612739,1
22300704,2024-02-04,1610612753,1
22300705,2024-02-04,1610612756,1
22300706,2024-02-04,1610612738,1
22300707,2024-02-04,1610612754,1
22300708,2024-02-04,1610612746,1
22300709,2024-02-04,1610612750,1
22300710,2024-02-04,1610612760,1
22300711,2024-02-04,1610612762,1
22300712,2024-02-04,1610612743,1
22300713,2024-02-05,1610612747,1
22300714,2024-02-05,1610612739,1
22300715,2024-02-05,1610612742,1
22300716,2024-02-05,1610612746,1
22300717,2024-02-05,1610612744,1
22300718,2024-02-05,1610612740,1
22300719,2024-02-06,1610612754,1
22300720,2024-02-06,1610612742,1
22300721,2024-02-06,1610612748,1
22300722,2024-02-06,1610612752,1
22300723,2024-02-06,1610612741,1
22300724,2024-02-06,1610612762,1
22300725,2024-02-06,1610612756,1
22300726,2024-02-07,1610612761,1
22300728,2024-02-07,1610612739,1
22300727,2024-02-07,1610612744,1
22300729,2024-02-07,1610612738,1
22300730,2024-02-07,1610612748,1
22300731,2024-02-07,1610612740,1
22300732,2024-02-07,1610612765,1
22300733,2024-02-08,1610612744,1
22300734,2024-02-08,1610612753,1
22300735,2024-02-08,1610612739,1
22300736,2024-02-08,1610612742,1
22300737,2024-02-08,1610612741,1
22300738,2024-02-08,1610612750,1
22300739,2024-02-08,1610612756,1
22300740,2024-02-08,1610612743,1
22300741,2024-02-08,1610612765,1
22300742,2024-02-09,1610612737,1
22300743,2024-02-09,1610612738,1
22300744,2024-02-09,1610612761,1
22300745,2024-02-09,1610612749,1
22300746,2024-02-09,1610612758,1
22300747,2024-02-09,1610612747,1
22300748,2024-02-10,1610612742,1
22300749,2024-02-10,1610612746,1
22300750,2024-02-10,1610612751,1
22300751,2024-02-10,1610612766,1
22300752,2024-02-10,1610612753,1
22300753,2024-02-10,1610612755,1
22300754,2024-02-10,1610612737,1
22300755,2024-02-10,1610612754,1
22300756,2024-02-10,1610612739,1
22300757,2024-02-10,1610612744,1
22300758,2024-02-10,1610612740,1
22300759,2024-02-11,1610612738,1
22300760,2024-02-11,1610612760,1
22300761,2024-02-12,1610612766,1
22300762,2024-02-12,1610612755,1
22300763,2024-02-12,1610612741,1
22300764,2024-02-12,1610612759,1
22300765,2024-02-12,1610612745,1
22300766,2024-02-12,1610612740,1
22300767,2024-02-12,1610612749,1
22300768,2024-02-12,1610612742,1
22300769,2024-02-12,1610612744,1
22300770,2024-02-12,1610612750,1
22300771,2024-02-13,1610612738,1
22300772,2024-02-13,1610612760,1
22300773,2024-02-13,1610612748,1
22300774,2024-02-13,1610612756,1
22300775,2024-02-13,1610612750,1
22300776,2024-02-13,1610612747,1
22300777,2024-02-14,1610612766,1
22300778,2024-02-14,1610612753,1
22300779,2024-02-14,1610612748,1
22300780,2024-02-14,1610612738,1
22300781,2024-02-14,1610612739,1
22300782,2024-02-14,1610612754,1
22300783,2024-02-14,1610612763,1
22300784,2024-02-14,1610612740,1
22300785,2024-02-14,1610612742,1
22300786,2024-02-14,1610612758,1
22300787,2024-02-14,1610612756,1
22300788,2024-02-14,1610612747,1
22300789,2024-02-14,1610612746,1
22300790,2024-02-15,1610612763,1
22300576,2024-02-15,1610612744,1
22300791,2024-02-15,1610612750,1
32300001,2024-02-18,1610616833,1
22300792,2024-02-22,1610612753,1
22300793,2024-02-22,1610612754,1
22300794,2024-02-22,1610612752,1
22300795,2024-02-22,1610612761,1
22300796,2024-02-22,1610612742,1
22300797,2024-02-22,1610612738,1
22300798,2024-02-22,1610612740,1
22300799,2024-02-22,1610612760,1
22300800,2024-02-22,1610612743,1
22300801,2024-02-22,1610612766,1
22300802,2024-02-22,1610612744,1
22300803,2024-02-22,1610612758,1
22300804,2024-02-23,1610612761,1
22300805,2024-02-23,1610612755,1
22300806,2024-02-23,1610612745,1
22300807,2024-02-23,1610612746,1
22300809,2024-02-23,1610612760,1
22300810,2024-02-23,1610612748,1
22300808,2024-02-23,1610612749,1
22300811,2024-02-23,1610612744,1
22300812,2024-02-23,1610612743,1
22300813,2024-02-23,1610612747,1
22300814,2024-02-24,1610612753,1
22300816,2024-02-24,1610612738,1
22300815,2024-02-24,1610612750,1
22300817,2024-02-25,1610612749,1
22300818,2024-02-25,1610612756,1
22300819,2024-02-25,1610612754,1
22300820,2024-02-25,1610612739,1
22300821,2024-02-25,1610612737,1
22300822,2024-02-25,1610612760,1
22300823,2024-02-25,1610612741,1
22300824,2024-02-25,1610612743,1
22300825,2024-02-25,1610612762,1
22300826,2024-02-25,1610612766,1
22300827,2024-02-25,1610612758,1
22300829,2024-02-26,1610612761,1
22300828,2024-02-26,1610612752,1
22300830,2024-02-26,1610612751,1
22300831,2024-02-26,1610612748,1
22300832,2024-02-27,1610612739,1
22300833,2024-02-27,1610612753,1
22300834,2024-02-27,1610612744,1
22300835,2024-02-27,1610612737,1
22300836,2024-02-27,1610612738,1
22300837,2024-02-27,1610612740,1
22300838,2024-02-27,1610612750,1
22300839,2024-02-27,1610612765,1
22300840,2024-02-27,1610612749,1
22300841,2024-02-27,1610612760,1
22300842,2024-02-27,1610612748,1
22300843,2024-02-28,1610612754,1
22300844,2024-02-28,1610612742,1
22300845,2024-02-28,1610612750,1
22300846,2024-02-28,1610612741,1
22300847,2024-02-28,1610612743,1
22300848,2024-02-28,1610612747,1
22300849,2024-02-29,1610612749,1
22300850,2024-02-29,1610612753,1
22300851,2024-02-29,1610612751,1
22300852,2024-02-29,1610612744,1
22300853,2024-02-29,1610612759,1
22300854,2024-02-29,1610612756,1
22300855,2024-02-29,1610612743,1
22300856,2024-02-29,1610612747,1
22300857,2024-03-01,1610612739,1
22300858,2024-03-01,1610612755,1
22300859,2024-03-01,1610612738,1
22300860,2024-03-01,1610612744,1
22300861,2024-03-01,1610612757,1
22300862,2024-03-01,1610612758,1
22300863,2024-03-01,1610612740,1
22300864,2024-03-01,1610612749,1
22300865,2024-03-01,1610612746,1
22300866,2024-03-02,1610612751,1
22300867,2024-03-02,1610612748,1
22300868,2024-03-02,1610612757,1
22300869,2024-03-02,1610612743,1
22300870,2024-03-02,1610612745,1
22300871,2024-03-03,1610612755,1
22300872,2024-03-03,1610612738,1
22300873,2024-03-03,1610612746,1
22300874,2024-03-03,1610612753,1
22300875,2024-03-03,1610612761,1
22300876,2024-03-03,1610612752,1
22300877,2024-03-03,1610612759,1
22300878,2024-03-03,1610612760,1
22300879,2024-03-04,1610612763,1
22300880,2024-03-04,1610612749,1
22300881,2024-03-04,1610612750,1
22300882,2024-03-04,1610612762,1
22300883,2024-03-04,1610612741,1
22300884,2024-03-04,1610612747,1
22300885,2024-03-05,1610612753,1
22300886,2024-03-05,1610612739,1
22300887,2024-03-05,1610612751,1
22300888,2024-03-05,1610612748,1
22300889,2024-03-05,1610612737,1
22300890,2024-03-05,1610612740,1
22300891,2024-03-05,1610612745,1
22300892,2024-03-05,1610612754,1
22300893,2024-03-05,1610612756,1
22300894,2024-03-06,1610612753,1
22300895,2024-03-06,1610612737,1
22300896,2024-03-06,1610612763,1
22300897,2024-03-06,1610612746,1
22300898,2024-03-06,1610612741,1
22300899,2024-03-06,1610612744,1
22300900,2024-03-06,1610612760,1
22300901,2024-03-06,1610612758,1
22300902,2024-03-07,1610612765,1
22300903,2024-03-07,1610612750,1
22300904,2024-03-07,1610612742,1
22300905,2024-03-07,1610612756,1
22300906,2024-03-07,1610612743,1
22300907,2024-03-07,1610612741,1
22300908,2024-03-07,1610612758,1
22300909,2024-03-08,1610612740,1
22300910,2024-03-08,1610612764,1
22300911,2024-03-08,1610612739,1
22300912,2024-03-08,1610612752,1
22300913,2024-03-08,1610612737,1
22300914,2024-03-08,1610612760,1
22300915,2024-03-08,1610612747,1
22300916,2024-03-08,1610612745,1
22300917,2024-03-09,1610612746,1
22300918,2024-03-09,1610612766,1
22300919,2024-03-09,1610612742,1
22300920,2024-03-09,1610612738,1
22300921,2024-03-09,1610612759,1
22300922,2024-03-09,1610612743,1
22300923,2024-03-09,1610612757,1
22300924,2024-03-10,1610612749,1
22300925,2024-03-10,1610612740,1
22300926,2024-03-10,1610612764,1
22300928,2024-03-10,1610612754,1
22300929,2024-03-10,1610612745,1
22300927,2024-03-10,1610612755,1
22300930,2024-03-10,1610612751,1
22300931,2024-03-10,1610612760,1
22300932,2024-03-10,1610612747,1
22300933,2024-03-11,1610612765,1
22300934,2024-03-11,1610612756,1
22300935,2024-03-11,1610612742,1
22300936,2024-03-11,1610612744,1
22300937,2024-03-11,1610612743,1
22300938,2024-03-11,1610612738,1
22300939,2024-03-12,1610612752,1
22300940,2024-03-12,1610612763,1
22300941,2024-03-12,1610612754,1
22300942,2024-03-12,1610612745,1
22300943,2024-03-12,1610612738,1
22300944,2024-03-12,1610612750,1
22300945,2024-03-12,1610612758,1
22300946,2024-03-13,1610612765,1
22300947,2024-03-13,1610612753,1
22300948,2024-03-13,1610612741,1
22300949,2024-03-13,1610612743,1
22300950,2024-03-13,1610612766,1
22300951,2024-03-13,1610612739,1
22300952,2024-03-13,1610612742,1
22300953,2024-03-13,1610612757,1
22300954,2024-03-13,1610612758,1
22300955,2024-03-14,1610612738,1
22300956,2024-03-14,1610612746,1
22300957,2024-03-14,1610612745,1
22300958,2024-03-14,1610612749,1
22300959,2024-03-14,1610612760,1
22300960,2024-03-14,1610612752,1
22300961,2024-03-15,1610612756,1
22300962,2024-03-15,1610612748,1
22300963,2024-03-15,1610612753,1
22300964,2024-03-15,1610612740,1
22300965,2024-03-15,1610612743,1
22300966,2024-03-15,1610612762,1
22300967,2024-03-16,1610612745,1
22300968,2024-03-16,1610612754,1
22300969,2024-03-16,1610612755,1
22300970,2024-03-16,1610612740,1
22300971,2024-03-16,1610612741,1
22300972,2024-03-16,1610612760,1
22300973,2024-03-16,1610612744,1
22300974,2024-03-16,1610612750,1
22300975,2024-03-16,1610612752,1
22300976,2024-03-17,1610612749,1
22300977,2024-03-17,1610612748,1
22300978,2024-03-17,1610612742,1
22300979,2024-03-17,1610612753,1
22300980,2024-03-17,1610612738,1
22300981,2024-03-17,1610612759,1
22300982,2024-03-17,1610612737,1
22300983,2024-03-18,1610612739,1
22300984,2024-03-18,1610612738,1
22300985,2024-03-18,1610612755,1
22300986,2024-03-18,1610612741,1
22300987,2024-03-18,1610612750,1
22300988,2024-03-18,1610612752,1
22300989,2024-03-18,1610612758,1
22300990,2024-03-18,1610612747,1
22300991,2024-03-19,1610612753,1
22300992,2024-03-19,1610612745,1
22300993,2024-03-19,1610612740,1
22300994,2024-03-19,1610612742,1
22300995,2024-03-19,1610612743,1
22300996,2024-03-20,1610612748,1
22300997,2024-03-20,1610612754,1
22300998,2024-03-20,1610612738,1
22300999,2024-03-20,1610612758,1
22301000,2024-03-20,1610612760,1
22301001,2024-03-20,1610612744,1
22301002,2024-03-20,1610612756,1
22301003,2024-03-20,1610612746,1
22301004,2024-03-21,1610612753,1
22301005,2024-03-21,1610612764,1
22301006,2024-03-21,1610612745,1
22301007,2024-03-21,1610612749,1
22301008,2024-03-21,1610612742,1
22301009,2024-03-21,1610612743,1
22301010,2024-03-21,1610612756,1
22301011,2024-03-22,1610612738,1
22301012,2024-03-22,1610612760,1
22301013,2024-03-22,1610612740,1
22301014,2024-03-22,1610612750,1
22301015,2024-03-22,1610612763,1
22301016,2024-03-22,1610612754,1
22301017,2024-03-22,1610612746,1
22301018,2024-03-22,1610612747,1
22301019,2024-03-23,1610612752,1
22301020,2024-03-23,1610612758,1
22301021,2024-03-23,1610612737,1
22301022,2024-03-23,1610612764,1
22301023,2024-03-23,1610612738,1
22301024,2024-03-23,1610612745,1
22301025,2024-03-23,1610612756,1
22301026,2024-03-23,1610612743,1
22301027,2024-03-24,1610612740,1
22301028,2024-03-24,1610612755,1
22301029,2024-03-24,1610612748,1
22301030,2024-03-24,1610612749,1
22301031,2024-03-24,1610612750,1
22301032,2024-03-24,1610612747,1
22301033,2024-03-25,1610612739,1
22301034,2024-03-25,1610612737,1
22301035,2024-03-25,1610612752,1
22301036,2024-03-25,1610612751,1
22301037,2024-03-25,1610612764,1
22301038,2024-03-25,1610612745,1
22301039,2024-03-25,1610612759,1
22301040,2024-03-25,1610612743,1
22301041,2024-03-25,1610612742,1
22301042,2024-03-25,1610612758,1
22301043,2024-03-25,1610612754,1
22301044,2024-03-26,1610612744,1
22301045,2024-03-26,1610612747,1
22301046,2024-03-26,1610612760,1
22301047,2024-03-26,1610612742,1
22301048,2024-03-27,1610612766,1
22301049,2024-03-27,1610612744,1
22301050,2024-03-27,1610612751,1
22301051,2024-03-27,1610612737,1
22301052,2024-03-27,1610612746,1
22301053,2024-03-27,1610612752,1
22301054,2024-03-27,1610612741,1
22301055,2024-03-27,1610612747,1
22301056,2024-03-27,1610612750,1
22301057,2024-03-27,1610612745,1
22301058,2024-03-27,1610612759,1
22301059,2024-03-27,1610612756,1
22301060,2024-03-28,1610612737,1
22301061,2024-03-28,1610612740,1
22301062,2024-03-29,1610612744,1
22301063,2024-03-29,1610612754,1
22301064,2024-03-29,1610612746,1
22301065,2024-03-29,1610612765,1
22301066,2024-03-29,1610612751,1
22301067,2024-03-29,1610612739,1
22301068,2024-03-29,1610612748,1
22301069,2024-03-29,1610612760,1
22301070,2024-03-29,1610612759,1
22301071,2024-03-29,1610612750,1
22301072,2024-03-29,1610612745,1
22301073,2024-03-29,1610612742,1
22301074,2024-03-30,1610612738,1
22301075,2024-03-30,1610612753,1
22301076,2024-03-30,1610612749,1
22301077,2024-03-31,1610612743,1
22301078,2024-03-31,1610612747,1
22301079,2024-03-31,1610612746,1
22301080,2024-03-31,1610612755,1
22301081,2024-03-31,1610612748,1
22301082,2024-03-31,1610612760,1
22301083,2024-03-31,1610612742,1
22301084,2024-03-31,1610612741,1
22301085,2024-03-31,1610612744,1
22301086,2024-03-31,1610612758,1
22301087,2024-04-01,1610612738,1
22301088,2024-04-01,1610612763,1
22301089,2024-04-01,1610612754,1
22301090,2024-04-01,1610612753,1
22301091,2024-04-01,1610612737,1
22301092,2024-04-01,1610612756,1
22301094,2024-04-02,1610612747,1
22301095,2024-04-02,1610612764,1
22301093,2024-04-02,1610612755,1
22301096,2024-04-02,1610612748,1
22301098,2024-04-02,1610612750,1
22301099,2024-04-02,1610612743,1
22301100,2024-04-02,1610612739,1
22300589,2024-04-02,1610612744,1
22301101,2024-04-02,1610612758,1
22301102,2024-04-03,1610612757,1
22301103,2024-04-03,1610612747,1
22301104,2024-04-03,1610612737,1
22301105,2024-04-03,1610612738,1
22301106,2024-04-03,1610612751,1
22301107,2024-04-03,1610612763,1
22301108,2024-04-03,1610612750,1
22301109,2024-04-03,1610612753,1
22301110,2024-04-03,1610612756,1
22301111,2024-04-04,1610612755,1
22301112,2024-04-04,1610612752,1
22301124,2024-04-04,1610612742,1
22301113,2024-04-04,1610612744,1
22301114,2024-04-04,1610612746,1
22301115,2024-04-05,1610612766,1
22301116,2024-04-05,1610612754,1
22301117,2024-04-05,1610612757,1
22301118,2024-04-05,1610612738,1
22301119,2024-04-05,1610612741,1
22301120,2024-04-05,1610612748,1
22301121,2024-04-05,1610612763,1
22301122,2024-04-05,1610612761,1
22301123,2024-04-05,1610612759,1
22301097,2024-04-05,1610612742,1
22301125,2024-04-05,1610612756,1
22301126,2024-04-05,1610612746,1
22301127,2024-04-06,1610612747,1
22301128,2024-04-06,1610612751,1
22301129,2024-04-06,1610612755,1
22301130,2024-04-06,1610612743,1
22301131,2024-04-07,1610612742,1
22301132,2024-04-07,1610612746,1
22301133,2024-04-07,1610612754,1
22301134,2024-04-07,1610612738,1
22301135,2024-04-07,1610612760,1
22301136,2024-04-07,1610612753,1
22301137,2024-04-07,1610612761,1
22301138,2024-04-07,1610612740,1
22301139,2024-04-07,1610612752,1
22301140,2024-04-07,1610612755,1
22301141,2024-04-07,1610612758,1
22301142,2024-04-07,1610612744,1
22301143,2024-04-07,1610612750,1
22301144,2024-04-09,1610612742,1
22301145,2024-04-09,1610612755,1
22301146,2024-04-09,1610612754,1
22301147,2024-04-09,1610612748,1
22301148,2024-04-09,1610612749,1
22301149,2024-04-09,1610612752,1
22301150,2024-04-09,1610612745,1
22301151,2024-04-09,1610612759,1
22301152,2024-04-09,1610612750,1
22301153,2024-04-09,1610612760,1
22301154,2024-04-09,1610612743,1
22301155,2024-04-09,1610612744,1
22301156,2024-04-09,1610612746,1
22301157,2024-04-09,1610612740,1
22301158,2024-04-10,1610612739,1
22301159,2024-04-10,1610612766,1
22301160,2024-04-10,1610612751,1
22301161,2024-04-10,1610612742,1
22301162,2024-04-10,1610612749,1
22301163,2024-04-10,1610612760,1
22301164,2024-04-10,1610612743,1
22301165,2024-04-10,1610612756,1
22301166,2024-04-11,1610612741,1
22301167,2024-04-11,1610612752,1
22301168,2024-04-11,1610612762,1
22301169,2024-04-11,1610612744,1
22301170,2024-04-11,1610612740,1
22301171,2024-04-12,1610612755,1
22301172,2024-04-12,1610612741,1
22301173,2024-04-12,1610612738,1
22301174,2024-04-12,1610612739,1
22301175,2024-04-12,1610612752,1
22301176,2024-04-12,1610612748,1
22301177,2024-04-12,1610612747,1
22301178,2024-04-12,1610612750,1
22301179,2024-04-12,1610612760,1
22301180,2024-04-12,1610612759,1
22301181,2024-04-12,1610612765,1
22301182,2024-04-12,1610612740,1
22301183,2024-04-12,1610612745,1
22301184,2024-04-12,1610612762,1
22301185,2024-04-12,1610612756,1
22301186,2024-04-14,1610612738,1
22301187,2024-04-14,1610612766,1
22301188,2024-04-14,1610612754,1
22301189,2024-04-14,1610612748,1
22301190,2024-04-14,1610612752,1
22301191,2024-04-14,1610612753,1
22301192,2024-04-14,1610612755,1
22301193,2024-04-14,1610612743,1
22301194,2024-04-14,1610612756,1
22301195,2024-04-14,1610612747,1
22301196,2024-04-14,1610612760,1
22301197,2024-04-14,1610612759,1
22301198,2024-04-14,1610612744,1
22301199,2024-04-14,1610612745,1
22301200,2024-04-14,1610612758,1
